linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
1497;C;br_C_ypiranga;br_C_ypiranga|talitalima;Erechim FC;Erechim FC;Talita Lima;GOL;GK;18;21;530000;R;;Brasil;70;100;;editado;8400
1498;C;br_C_ypiranga;br_C_ypiranga|foguetinho;Erechim FC;Erechim FC;Foguetinha;MEI;MID;18;28;570000;L;;Brasil;70;100;;editado;8400
1499;C;br_C_ypiranga;br_C_ypiranga|marianaaraujo;Erechim FC;Erechim FC;Mariana Araújo;CA;ATT;18;33;440000;R;;Brasil;70;100;;editado;8400
1500;C;br_C_ypiranga;br_C_ypiranga|valentinabarbosa;Erechim FC;Erechim FC;Valentina Barbosa;ZAG;DEF;18;22;550000;R;;Brasil;70;100;;editado;8400
1501;C;br_C_ypiranga;br_C_ypiranga|isabelagomes;Erechim FC;Erechim FC;Isabela Gomes;PD;ATT;17;21;490000;R;;Brasil;70;100;;editado;7600
1502;D;br_D_abc;br_D_abc|brunaandrade;Elefante Potiguar;Elefante Potiguar;Bruna Andrade;GOL;GK;11;30;220000;R;;Brasil;70;100;;editado;3600
1503;D;br_D_abc;br_D_abc|patriciapeixoto;Elefante Potiguar;Elefante Potiguar;Patrícia Peixoto;GOL;GK;11;33;180000;L;;Brasil;70;100;;editado;3600
1504;D;br_D_abc;br_D_abc|luizaxavier;Elefante Potiguar;Elefante Potiguar;Luíza Xavier;ZAG;DEF;11;29;230000;R;;Brasil;70;100;;editado;3600
1505;D;br_D_abc;br_D_abc|sandramelo;Elefante Potiguar;Elefante Potiguar;Sandra Melo;ZAG;DEF;11;31;210000;L;;Brasil;70;100;;editado;3600
1506;D;br_D_abc;br_D_abc|gabrielabarbosa;Elefante Potiguar;Elefante Potiguar;Gabriela Barbosa;ZAG;DEF;11;23;230000;R;;Brasil;70;100;;editado;3600
1507;D;br_D_abc;br_D_abc|ourinha;Elefante Potiguar;Elefante Potiguar;Ourinha;CA;ATT;11;27;250000;R;;Brasil;70;100;;editado;3600
1508;D;br_D_abc;br_D_abc|patriciadias;Elefante Potiguar;Elefante Potiguar;Patrícia Dias;VOL;MID;10;22;180000;R;;Brasil;70;100;;editado;3000
1509;D;br_D_abc;br_D_abc|karinapinto;Elefante Potiguar;Elefante Potiguar;Karina Pinto;MC;MID;10;33;150000;L;;Brasil;70;100;;editado;3000
1510;D;br_D_abc;br_D_abc|simonetavares;Elefante Potiguar;Elefante Potiguar;Simone Tavares;CA;ATT;10;24;190000;R;;Brasil;70;100;;editado;3000
1511;D;br_D_abc;br_D_abc|marciagomes;Elefante Potiguar;Elefante Potiguar;Márcia Gomes;SA;ATT;10;31;160000;L;;Brasil;70;100;;editado;3000
1512;D;br_D_abc;br_D_abc|beatrizpereira;Elefante Potiguar;Elefante Potiguar;Beatriz Pereira;ZAG;DEF;9;23;160000;R;;Brasil;70;100;;editado;2600
1513;D;br_D_abc;br_D_abc|priscilalima;Elefante Potiguar;Elefante Potiguar;Priscila Lima;LAD;DEF;9;20;150000;R;;Brasil;70;100;;editado;2600
1514;D;br_D_abc;br_D_abc|jaquelinealmeida;Elefante Potiguar;Elefante Potiguar;Jaqueline Almeida;ZAG;DEF;9;31;140000;R;;Brasil;70;100;;editado;2600
1515;D;br_D_abc;br_D_abc|danielapereira;Elefante Potiguar;Elefante Potiguar;Daniela Pereira;MEI;MID;9;29;160000;L;;Brasil;70;100;;editado;2600
1516;D;br_D_abc;br_D_abc|talitanascimento;Elefante Potiguar;Elefante Potiguar;Talita Nascimento;VOL;MID;9;29;160000;R;;Brasil;70;100;;editado;2600
1517;D;br_D_abc;br_D_abc|karinarocha;Elefante Potiguar;Elefante Potiguar;Karina Rocha;MC;MID;7;32;100000;R;;Brasil;70;100;;editado;1800
1518;D;br_D_abc;br_D_abc|talitanunes;Elefante Potiguar;Elefante Potiguar;Talita Nunes;MEI;MID;7;31;100000;R;;Brasil;70;100;;editado;1800
1519;D;br_D_abc;br_D_abc|renatanascimento;Elefante Potiguar;Elefante Potiguar;Renata Nascimento;PD;ATT;7;25;120000;R;;Brasil;70;100;;editado;1800
1520;D;br_D_abc;br_D_abc|michelesilva;Elefante Potiguar;Elefante Potiguar;Michele Silva;PE;ATT;7;30;110000;R;;Brasil;70;100;;editado;1800
1521;D;br_D_abc;br_D_abc|vanessatavares;Elefante Potiguar;Elefante Potiguar;Vanessa Tavares;PE;ATT;7;26;130000;R;;Brasil;70;100;;editado;1800
1522;D;br_D_aguiademaraba;br_D_aguiademaraba|thaismonteiro;Águia de Carajás;Águia de Carajás;Thaís Monteiro;VOL;MID;12;26;290000;R;;Brasil;70;100;;editado;4200
1523;D;br_D_aguiademaraba;br_D_aguiademaraba|flaviasantos;Águia de Carajás;Águia de Carajás;Flávia Santos;VOL;MID;12;24;280000;L;;Brasil;70;100;;editado;4200
1524;D;br_D_aguiademaraba;br_D_aguiademaraba|beatrizrodrigues;Águia de Carajás;Águia de Carajás;Beatriz Rodrigues;PD;ATT;12;26;290000;R;;Brasil;70;100;;editado;4200
1525;D;br_D_aguiademaraba;br_D_aguiademaraba|marciaalmeida;Águia de Carajás;Águia de Carajás;Márcia Almeida;LAE;DEF;11;21;220000;L;;Brasil;70;100;;editado;3600
1526;D;br_D_aguiademaraba;br_D_aguiademaraba|renatapinto;Águia de Carajás;Águia de Carajás;Renata Pinto;LAD;DEF;11;25;240000;R;;Brasil;70;100;;editado;3600
1527;D;br_D_aguiademaraba;br_D_aguiademaraba|doida;Águia de Carajás;Águia de Carajás;Doida;VOL;MID;11;27;250000;R;;Brasil;70;100;;editado;3600
1528;D;br_D_aguiademaraba;br_D_aguiademaraba|sabrinasouza;Águia de Carajás;Águia de Carajás;Sabrina Souza;MC;MID;11;24;240000;R;;Brasil;70;100;;editado;3600
1529;D;br_D_aguiademaraba;br_D_aguiademaraba|ingridoliveira;Águia de Carajás;Águia de Carajás;Ingrid Oliveira;MC;MID;11;22;230000;R;;Brasil;70;100;;editado;3600
1530;D;br_D_aguiademaraba;br_D_aguiademaraba|isabelaaraujo;Águia de Carajás;Águia de Carajás;Isabela Araújo;MEI;MID;11;22;230000;R;;Brasil;70;100;;editado;3600
1531;D;br_D_aguiademaraba;br_D_aguiademaraba|paulapinto;Águia de Carajás;Águia de Carajás;Paula Pinto;CA;ATT;11;30;220000;R;;Brasil;70;100;;editado;3600
1532;D;br_D_aguiademaraba;br_D_aguiademaraba|marianacosta;Águia de Carajás;Águia de Carajás;Mariana Costa;SA;ATT;11;21;220000;R;;Brasil;70;100;;editado;3600
1533;D;br_D_aguiademaraba;br_D_aguiademaraba|anamachado;Águia de Carajás;Águia de Carajás;Ana Machado;PE;ATT;11;21;220000;R;;Brasil;70;100;;editado;3600
1534;D;br_D_aguiademaraba;br_D_aguiademaraba|renataribeiro;Águia de Carajás;Águia de Carajás;Renata Ribeiro;LAD;DEF;10;23;190000;R;;Brasil;70;100;;editado;3000
1535;D;br_D_aguiademaraba;br_D_aguiademaraba|isabelamartins;Águia de Carajás;Águia de Carajás;Isabela Martins;MEI;MID;10;23;190000;R;;Brasil;70;100;;editado;3000
1536;D;br_D_aguiademaraba;br_D_aguiademaraba|leticiafreitas;Águia de Carajás;Águia de Carajás;Letícia Freitas;GOL;GK;9;20;150000;R;;Brasil;70;100;;editado;2600
1537;D;br_D_aguiademaraba;br_D_aguiademaraba|yasminrodrigues;Águia de Carajás;Águia de Carajás;Yasmin Rodrigues;ZAG;DEF;9;21;160000;R;;Brasil;70;100;;editado;2600
1538;D;br_D_aguiademaraba;br_D_aguiademaraba|renatanunes;Águia de Carajás;Águia de Carajás;Renata Nunes;ZAG;DEF;9;26;170000;R;;Brasil;70;100;;editado;2600
1539;D;br_D_aguiademaraba;br_D_aguiademaraba|jessicamonteiro;Águia de Carajás;Águia de Carajás;Jéssica Monteiro;PE;ATT;9;26;170000;R;;Brasil;70;100;;editado;2600
1540;D;br_D_aguiademaraba;br_D_aguiademaraba|camilaxavier;Águia de Carajás;Águia de Carajás;Camila Xavier;GOL;GK;8;20;130000;R;;Brasil;70;100;;editado;2200
1541;D;br_D_aguiademaraba;br_D_aguiademaraba|larissacorreia;Águia de Carajás;Águia de Carajás;Larissa Correia;CA;ATT;7;22;120000;R;;Brasil;70;100;;editado;1800
1542;D;br_D_americarn;br_D_americarn|helenaoliveira;Alvirrubro Potiguar;Alvirrubro Potiguar;Helena Oliveira;GOL;GK;12;26;290000;R;;Brasil;70;100;;editado;4200
1543;D;br_D_americarn;br_D_americarn|alinecarvalho;Alvirrubro Potiguar;Alvirrubro Potiguar;Aline Carvalho;ZAG;DEF;12;20;260000;R;;Brasil;70;100;;editado;4200
1544;D;br_D_americarn;br_D_americarn|helenamartins;Alvirrubro Potiguar;Alvirrubro Potiguar;Helena Martins;MEI;MID;12;29;270000;R;;Brasil;70;100;;editado;4200
1545;D;br_D_americarn;br_D_americarn|larissamonteiro;Alvirrubro Potiguar;Alvirrubro Potiguar;Larissa Monteiro;LAE;DEF;11;30;220000;R;;Brasil;70;100;;editado;3600
1546;D;br_D_americarn;br_D_americarn|bolinha;Alvirrubro Potiguar;Alvirrubro Potiguar;Bolinha;ZAG;DEF;11;27;250000;R;;Brasil;70;100;;editado;3600
1547;D;br_D_americarn;br_D_americarn|gabrielafarias;Alvirrubro Potiguar;Alvirrubro Potiguar;Gabriela Farias;VOL;MID;11;32;190000;L;;Brasil;70;100;;editado;3600
1548;D;br_D_americarn;br_D_americarn|julianafreitas;Alvirrubro Potiguar;Alvirrubro Potiguar;Juliana Freitas;PD;ATT;11;29;230000;L;;Brasil;70;100;;editado;3600
1549;D;br_D_americarn;br_D_americarn|renatamoreira;Alvirrubro Potiguar;Alvirrubro Potiguar;Renata Moreira;PE;ATT;11;33;180000;R;;Brasil;70;100;;editado;3600
1550;D;br_D_americarn;br_D_americarn|fernandapinto;Alvirrubro Potiguar;Alvirrubro Potiguar;Fernanda Pinto;ZAG;DEF;10;23;190000;R;;Brasil;70;100;;editado;3000
1551;D;br_D_americarn;br_D_americarn|besourinha;Alvirrubro Potiguar;Alvirrubro Potiguar;Besourinha;ZAG;DEF;10;32;160000;L;;Brasil;70;100;;editado;3000
1552;D;br_D_americarn;br_D_americarn|cristinacosta;Alvirrubro Potiguar;Alvirrubro Potiguar;Cristina Costa;LAD;DEF;10;28;190000;R;;Brasil;70;100;;editado;3000
1553;D;br_D_americarn;br_D_americarn|fabianapinto;Alvirrubro Potiguar;Alvirrubro Potiguar;Fabiana Pinto;GOL;GK;9;29;160000;L;;Brasil;70;100;;editado;2600
1554;D;br_D_americarn;br_D_americarn|yasminmartins;Alvirrubro Potiguar;Alvirrubro Potiguar;Yasmin Martins;LAD;DEF;9;28;170000;R;;Brasil;70;100;;editado;2600
1555;D;br_D_americarn;br_D_americarn|valentinafreitas;Alvirrubro Potiguar;Alvirrubro Potiguar;Valentina Freitas;VOL;MID;9;20;150000;R;;Brasil;70;100;;editado;2600
1556;D;br_D_americarn;br_D_americarn|sabrinamachado;Alvirrubro Potiguar;Alvirrubro Potiguar;Sabrina Machado;CA;ATT;9;25;170000;R;;Brasil;70;100;;editado;2600
1557;D;br_D_americarn;br_D_americarn|francieledias;Alvirrubro Potiguar;Alvirrubro Potiguar;Franciele Dias;MC;MID;8;29;140000;R;;Brasil;70;100;;editado;2200
1558;D;br_D_americarn;br_D_americarn|luanacardoso;Alvirrubro Potiguar;Alvirrubro Potiguar;Luana Cardoso;MC;MID;7;23;120000;L;;Brasil;70;100;;editado;1800
1559;D;br_D_americarn;br_D_americarn|elainepereira;Alvirrubro Potiguar;Alvirrubro Potiguar;Elaine Pereira;MEI;MID;7;25;120000;R;;Brasil;70;100;;editado;1800
1560;D;br_D_americarn;br_D_americarn|jessicamachado;Alvirrubro Potiguar;Alvirrubro Potiguar;Jéssica Machado;MC;MID;7;29;120000;R;;Brasil;70;100;;editado;1800
1561;D;br_D_americarn;br_D_americarn|flaviaxavier;Alvirrubro Potiguar;Alvirrubro Potiguar;Flávia Xavier;CA;ATT;7;24;120000;R;;Brasil;70;100;;editado;1800
1562;D;br_D_asa;br_D_asa|leticiasilva;Fantasma FC;Fantasma FC;Letícia Silva;GOL;GK;12;33;220000;R;;Brasil;70;100;;editado;4200
1563;D;br_D_asa;br_D_asa|fabianateixeira;Fantasma FC;Fantasma FC;Fabiana Teixeira;MC;MID;12;20;260000;R;;Brasil;70;100;;editado;4200
1564;D;br_D_asa;br_D_asa|vitoriamachado;Fantasma FC;Fantasma FC;Vitória Machado;VOL;MID;12;26;290000;R;;Brasil;70;100;;editado;4200
1565;D;br_D_asa;br_D_asa|tatianamonteiro;Fantasma FC;Fantasma FC;Tatiana Monteiro;LAD;DEF;10;28;190000;R;;Brasil;70;100;;editado;3000
1566;D;br_D_asa;br_D_asa|larissaferreira;Fantasma FC;Fantasma FC;Larissa Ferreira;VOL;MID;10;23;190000;R;;Brasil;70;100;;editado;3000
1567;D;br_D_asa;br_D_asa|priscilateixeira;Fantasma FC;Fantasma FC;Priscila Teixeira;CA;ATT;10;20;170000;R;;Brasil;70;100;;editado;3000
1568;D;br_D_asa;br_D_asa|tornado;Fantasma FC;Fantasma FC;Tornado;ZAG;DEF;9;32;140000;R;;Brasil;70;100;;editado;2600
1569;D;br_D_asa;br_D_asa|giovanasilva;Fantasma FC;Fantasma FC;Giovana Silva;LAE;DEF;9;27;180000;R;;Brasil;70;100;;editado;2600
1570;D;br_D_asa;br_D_asa|gislainedias;Fantasma FC;Fantasma FC;Gislaine Dias;LAD;DEF;9;32;140000;R;;Brasil;70;100;;editado;2600
1571;D;br_D_asa;br_D_asa|leticiagomes;Fantasma FC;Fantasma FC;Letícia Gomes;VOL;MID;9;22;160000;R;;Brasil;70;100;;editado;2600
1572;D;br_D_asa;br_D_asa|carolinasilva;Fantasma FC;Fantasma FC;Carolina Silva;MEI;MID;9;23;160000;R;;Brasil;70;100;;editado;2600
1573;D;br_D_asa;br_D_asa|yasminbarbosa;Fantasma FC;Fantasma FC;Yasmin Barbosa;MEI;MID;9;21;160000;R;;Brasil;70;100;;editado;2600
1574;D;br_D_asa;br_D_asa|biancacavalcanti;Fantasma FC;Fantasma FC;Bianca Cavalcanti;MC;MID;9;24;170000;R;;Brasil;70;100;;editado;2600
1575;D;br_D_asa;br_D_asa|carlasiqueira;Fantasma FC;Fantasma FC;Carla Siqueira;PE;ATT;9;32;140000;R;;Brasil;70;100;;editado;2600
1576;D;br_D_asa;br_D_asa|camilaribeiro;Fantasma FC;Fantasma FC;Camila Ribeiro;CA;ATT;9;25;170000;R;;Brasil;70;100;;editado;2600
1577;D;br_D_asa;br_D_asa|amandaalmeida;Fantasma FC;Fantasma FC;Amanda Almeida;SA;ATT;9;24;170000;R;;Brasil;70;100;;editado;2600
1578;D;br_D_asa;br_D_asa|vivianedias;Fantasma FC;Fantasma FC;Viviane Dias;ZAG;DEF;8;33;110000;R;;Brasil;70;100;;editado;2200
1579;D;br_D_asa;br_D_asa|carolinacorreia;Fantasma FC;Fantasma FC;Carolina Correia;ZAG;DEF;7;26;130000;R;;Brasil;70;100;;editado;1800
1580;D;br_D_asa;br_D_asa|leticiaoliveira;Fantasma FC;Fantasma FC;Letícia Oliveira;GOL;GK;7;24;120000;L;;Brasil;70;100;;editado;1800
1581;D;br_D_asa;br_D_asa|elainemelo;Fantasma FC;Fantasma FC;Elaine Melo;PD;ATT;7;33;90000;L;;Brasil;70;100;;editado;1800
1582;D;br_D_capital;br_D_capital|nathaliaferreira;Distrito Central;Distrito Central;Nathalia Ferreira;CA;ATT;12;30;260000;R;;Brasil;70;100;;editado;4200
1583;D;br_D_capital;br_D_capital|thaisgomes;Distrito Central;Distrito Central;Thaís Gomes;CA;ATT;12;23;280000;R;;Brasil;70;100;;editado;4200
1584;D;br_D_capital;br_D_capital|deboraandrade;Distrito Central;Distrito Central;Débora Andrade;PE;ATT;12;21;270000;R;;Brasil;70;100;;editado;4200
1585;D;br_D_capital;br_D_capital|raquelcorreia;Distrito Central;Distrito Central;Raquel Correia;GOL;GK;11;30;220000;R;;Brasil;70;100;;editado;3600
1586;D;br_D_capital;br_D_capital|danielasilva;Distrito Central;Distrito Central;Daniela Silva;ZAG;DEF;11;21;220000;L;;Brasil;70;100;;editado;3600
1587;D;br_D_capital;br_D_capital|carlabatista;Distrito Central;Distrito Central;Carla Batista;ZAG;DEF;10;21;180000;R;;Brasil;70;100;;editado;3000
1588;D;br_D_capital;br_D_capital|karinaxavier;Distrito Central;Distrito Central;Karina Xavier;SA;ATT;10;23;190000;R;;Brasil;70;100;;editado;3000
1589;D;br_D_capital;br_D_capital|princesinha;Distrito Central;Distrito Central;Princesinha;LAE;DEF;9;31;140000;R;;Brasil;70;100;;editado;2600
1590;D;br_D_capital;br_D_capital|danielasiqueira;Distrito Central;Distrito Central;Daniela Siqueira;MEI;MID;9;29;160000;R;;Brasil;70;100;;editado;2600
1591;D;br_D_capital;br_D_capital|fernandaalmeida;Distrito Central;Distrito Central;Fernanda Almeida;PD;ATT;9;25;170000;R;;Brasil;70;100;;editado;2600
1592;D;br_D_capital;br_D_capital|paulasiqueira;Distrito Central;Distrito Central;Paula Siqueira;PE;ATT;9;32;140000;L;;Brasil;70;100;;editado;2600
1593;D;br_D_capital;br_D_capital|renatabatista;Distrito Central;Distrito Central;Renata Batista;ZAG;DEF;7;22;120000;R;;Brasil;70;100;;editado;1800
1594;D;br_D_capital;br_D_capital|rafaelamoreira;Distrito Central;Distrito Central;Rafaela Moreira;LAD;DEF;7;25;120000;R;;Brasil;70;100;;editado;1800
1595;D;br_D_capital;br_D_capital|elainerodrigues;Distrito Central;Distrito Central;Elaine Rodrigues;VOL;MID;7;22;120000;L;;Brasil;70;100;;editado;1800
1596;D;br_D_capital;br_D_capital|jessicabezerra;Distrito Central;Distrito Central;Jéssica Bezerra;MC;MID;7;26;130000;R;;Brasil;70;100;;editado;1800
1597;D;br_D_capital;br_D_capital|leticiaribeiro;Distrito Central;Distrito Central;Letícia Ribeiro;VOL;MID;7;22;120000;R;;Brasil;70;100;;editado;1800
1598;D;br_D_capital;br_D_capital|helenanunes;Distrito Central;Distrito Central;Helena Nunes;MEI;MID;7;26;130000;L;;Brasil;70;100;;editado;1800
1599;D;br_D_capital;br_D_capital|sabrinabatista;Distrito Central;Distrito Central;Sabrina Batista;ZAG;DEF;7;19;110000;L;;Brasil;70;100;;editado;1800
1600;D;br_D_capital;br_D_capital|simonemartins;Distrito Central;Distrito Central;Simone Martins;MC;MID;7;24;120000;R;;Brasil;70;100;;editado;1800
1601;D;br_D_capital;br_D_capital|brunavieira;Distrito Central;Distrito Central;Bruna Vieira;GOL;GK;7;24;120000;R;;Brasil;70;100;;editado;1800
1602;D;br_D_cianorte;br_D_cianorte|thaispeixoto;Leão Tricolor;Leão Tricolor;Thaís Peixoto;VOL;MID;12;25;290000;R;;Brasil;70;100;;editado;4200
1603;D;br_D_cianorte;br_D_cianorte|patriciavieira;Leão Tricolor;Leão Tricolor;Patrícia Vieira;MC;MID;12;29;270000;R;;Brasil;70;100;;editado;4200
1604;D;br_D_cianorte;br_D_cianorte|carolinaalmeida;Leão Tricolor;Leão Tricolor;Carolina Almeida;CA;ATT;12;26;290000;R;;Brasil;70;100;;editado;4200
1605;D;br_D_cianorte;br_D_cianorte|simonegomes;Leão Tricolor;Leão Tricolor;Simone Gomes;ZAG;DEF;10;29;180000;R;;Brasil;70;100;;editado;3000
1606;D;br_D_cianorte;br_D_cianorte|lorenaaraujo;Leão Tricolor;Leão Tricolor;Lorena Araújo;LAE;DEF;10;31;160000;L;;Brasil;70;100;;editado;3000
1607;D;br_D_cianorte;br_D_cianorte|sabrinarocha;Leão Tricolor;Leão Tricolor;Sabrina Rocha;ZAG;DEF;10;25;190000;R;;Brasil;70;100;;editado;3000
1608;D;br_D_cianorte;br_D_cianorte|tatianasouza;Leão Tricolor;Leão Tricolor;Tatiana Souza;VOL;MID;10;29;180000;R;;Brasil;70;100;;editado;3000
1609;D;br_D_cianorte;br_D_cianorte|priscilaguimaraes;Leão Tricolor;Leão Tricolor;Priscila Guimarães;PD;ATT;10;27;200000;L;;Brasil;70;100;;editado;3000
1610;D;br_D_cianorte;br_D_cianorte|biancaalmeida;Leão Tricolor;Leão Tricolor;Bianca Almeida;SA;ATT;10;31;160000;R;;Brasil;70;100;;editado;3000
1611;D;br_D_cianorte;br_D_cianorte|camilacardoso;Leão Tricolor;Leão Tricolor;Camila Cardoso;ZAG;DEF;9;26;170000;R;;Brasil;70;100;;editado;2600
1612;D;br_D_cianorte;br_D_cianorte|priscilacosta;Leão Tricolor;Leão Tricolor;Priscila Costa;LAD;DEF;9;27;180000;R;;Brasil;70;100;;editado;2600
1613;D;br_D_cianorte;br_D_cianorte|diamante;Leão Tricolor;Leão Tricolor;Esmeralda;GOL;GK;8;20;130000;R;;Brasil;70;100;;editado;2200
1614;D;br_D_cianorte;br_D_cianorte|camilacavalcanti;Leão Tricolor;Leão Tricolor;Camila Cavalcanti;MEI;MID;8;22;140000;R;;Brasil;70;100;;editado;2200
1615;D;br_D_cianorte;br_D_cianorte|gislaineteixeira;Leão Tricolor;Leão Tricolor;Gislaine Teixeira;MC;MID;7;29;120000;R;;Brasil;70;100;;editado;1800
1616;D;br_D_cianorte;br_D_cianorte|onca;Leão Tricolor;Leão Tricolor;Onça;MEI;MID;7;30;110000;R;;Brasil;70;100;;editado;1800
1617;D;br_D_cianorte;br_D_cianorte|peste;Leão Tricolor;Leão Tricolor;Peste;CA;ATT;7;21;110000;R;;Brasil;70;100;;editado;1800
1618;D;br_D_cianorte;br_D_cianorte|gislainemartins;Leão Tricolor;Leão Tricolor;Gislaine Martins;PE;ATT;7;22;120000;R;;Brasil;70;100;;editado;1800
1619;D;br_D_cianorte;br_D_cianorte|alinearaujo;Leão Tricolor;Leão Tricolor;Aline Araújo;GOL;GK;7;23;120000;R;;Brasil;70;100;;editado;1800
1620;D;br_D_cianorte;br_D_cianorte|danielamelo;Leão Tricolor;Leão Tricolor;Daniela Melo;ZAG;DEF;7;19;110000;R;;Brasil;70;100;;editado;1800
1621;D;br_D_cianorte;br_D_cianorte|simonepereira;Leão Tricolor;Leão Tricolor;Simone Pereira;ZAG;DEF;6;24;100000;R;;Brasil;70;100;;editado;1400
1622;D;br_D_crac;br_D_crac|vivianecosta;Catalão FC;Catalão FC;Viviane Costa;PD;ATT;12;32;230000;R;;Brasil;70;100;;editado;4200
1623;D;br_D_crac;br_D_crac|renatapereira;Catalão FC;Catalão FC;Renata Pereira;ZAG;DEF;11;23;230000;R;;Brasil;70;100;;editado;3600
1624;D;br_D_crac;br_D_crac|cristinaribeiro;Catalão FC;Catalão FC;Cristina Ribeiro;MC;MID;11;22;230000;L;;Brasil;70;100;;editado;3600
1625;D;br_D_crac;br_D_crac|fernandamonteiro;Catalão FC;Catalão FC;Fernanda Monteiro;VOL;MID;11;20;220000;L;;Brasil;70;100;;editado;3600
1626;D;br_D_crac;br_D_crac|nathaliacavalcanti;Catalão FC;Catalão FC;Nathalia Cavalcanti;MC;MID;10;20;170000;R;;Brasil;70;100;;editado;3000
1627;D;br_D_crac;br_D_crac|fadinha;Catalão FC;Catalão FC;Fadinha;MC;MID;10;23;190000;R;;Brasil;70;100;;editado;3000
1628;D;br_D_crac;br_D_crac|canhao;Catalão FC;Catalão FC;Bazuca;CA;ATT;10;25;190000;L;;Brasil;70;100;;editado;3000
1629;D;br_D_crac;br_D_crac|talitaalmeida;Catalão FC;Catalão FC;Talita Almeida;ZAG;DEF;9;25;170000;L;;Brasil;70;100;;editado;2600
1630;D;br_D_crac;br_D_crac|mariasiqueira;Catalão FC;Catalão FC;Maria Siqueira;LAD;DEF;9;29;160000;R;;Brasil;70;100;;editado;2600
1631;D;br_D_crac;br_D_crac|beatrizlima;Catalão FC;Catalão FC;Beatriz Lima;LAE;DEF;9;32;140000;R;;Brasil;70;100;;editado;2600
1632;D;br_D_crac;br_D_crac|julianaferreira;Catalão FC;Catalão FC;Juliana Ferreira;VOL;MID;9;27;180000;L;;Brasil;70;100;;editado;2600
1633;D;br_D_crac;br_D_crac|tronco;Catalão FC;Catalão FC;Raiz;MEI;MID;9;28;170000;R;;Brasil;70;100;;editado;2600
1634;D;br_D_crac;br_D_crac|luanatavares;Catalão FC;Catalão FC;Luana Tavares;CA;ATT;9;29;160000;R;;Brasil;70;100;;editado;2600
1635;D;br_D_crac;br_D_crac|denisemachado;Catalão FC;Catalão FC;Denise Machado;PE;ATT;9;20;150000;R;;Brasil;70;100;;editado;2600
1636;D;br_D_crac;br_D_crac|sandrasouza;Catalão FC;Catalão FC;Sandra Souza;GOL;GK;8;31;120000;R;;Brasil;70;100;;editado;2200
1637;D;br_D_crac;br_D_crac|biancavieira;Catalão FC;Catalão FC;Bianca Vieira;VOL;MID;8;31;120000;L;;Brasil;70;100;;editado;2200
1638;D;br_D_crac;br_D_crac|camilalima;Catalão FC;Catalão FC;Camila Lima;GOL;GK;7;27;130000;R;;Brasil;70;100;;editado;1800
1639;D;br_D_crac;br_D_crac|beatrizfreitas;Catalão FC;Catalão FC;Beatriz Freitas;MEI;MID;7;30;110000;R;;Brasil;70;100;;editado;1800
1640;D;br_D_crac;br_D_crac|julianamartins;Catalão FC;Catalão FC;Juliana Martins;SA;ATT;7;20;110000;R;;Brasil;70;100;;editado;1800
1641;D;br_D_crac;br_D_crac|priscilacardoso;Catalão FC;Catalão FC;Priscila Cardoso;ZAG;DEF;7;23;120000;R;;Brasil;70;100;;editado;1800
1642;D;br_D_csa;br_D_csa|micheleribeiro;Azulão Alagoano;Azulão Alagoano;Michele Ribeiro;MC;MID;12;27;300000;R;;Brasil;70;100;;editado;4200
1643;D;br_D_csa;br_D_csa|vitoriacorreia;Azulão Alagoano;Azulão Alagoano;Vitória Correia;MEI;MID;12;28;290000;L;;Brasil;70;100;;editado;4200
1644;D;br_D_csa;br_D_csa|marianabatista;Azulão Alagoano;Azulão Alagoano;Mariana Batista;MC;MID;12;33;220000;R;;Brasil;70;100;;editado;4200
1645;D;br_D_csa;br_D_csa|deboramonteiro;Azulão Alagoano;Azulão Alagoano;Débora Monteiro;CA;ATT;12;33;220000;R;;Brasil;70;100;;editado;4200
1646;D;br_D_csa;br_D_csa|karinarodrigues;Azulão Alagoano;Azulão Alagoano;Karina Rodrigues;VOL;MID;11;29;230000;R;;Brasil;70;100;;editado;3600
1647;D;br_D_csa;br_D_csa|paulacardoso;Azulão Alagoano;Azulão Alagoano;Paula Cardoso;LAE;DEF;10;24;190000;L;;Brasil;70;100;;editado;3000
1648;D;br_D_csa;br_D_csa|lorenapeixoto;Azulão Alagoano;Azulão Alagoano;Lorena Peixoto;VOL;MID;10;25;190000;R;;Brasil;70;100;;editado;3000
1649;D;br_D_csa;br_D_csa|vivianealmeida;Azulão Alagoano;Azulão Alagoano;Viviane Almeida;ZAG;DEF;9;20;150000;R;;Brasil;70;100;;editado;2600
1650;D;br_D_csa;br_D_csa|larissamachado;Azulão Alagoano;Azulão Alagoano;Larissa Machado;ZAG;DEF;9;21;160000;R;;Brasil;70;100;;editado;2600
1651;D;br_D_csa;br_D_csa|thaisribeiro;Azulão Alagoano;Azulão Alagoano;Thaís Ribeiro;MEI;MID;9;26;170000;R;;Brasil;70;100;;editado;2600
1652;D;br_D_csa;br_D_csa|cristinagomes;Azulão Alagoano;Azulão Alagoano;Cristina Gomes;PD;ATT;9;20;150000;R;;Brasil;70;100;;editado;2600
1653;D;br_D_csa;br_D_csa|gabrielabezerra;Azulão Alagoano;Azulão Alagoano;Gabriela Bezerra;VOL;MID;8;31;120000;R;;Brasil;70;100;;editado;2200
